Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_kWh,NetGrid_kWh,Band
2024-05-08 13:00:00+02:00,0.661,,0.661,1.70952,0.661,1.04852,0.0,F1
2024-05-08 14:00:00+02:00,0.527,,0.527,2.26422,0.527,1.7372199999999998,0.0,F1
2024-05-08 15:00:00+02:00,0.867,,0.867,1.4445,0.867,0.5774999999999999,0.0,F1
2024-05-08 16:00:00+02:00,0.089,,0.089,0.9351,0.089,0.8461000000000001,0.0,F1
2024-05-08 17:00:00+02:00,0.196,,0.196,0.27438,0.196,0.07838,0.0,F1
2024-05-08 18:00:00+02:00,0.201,,0.201,0.0,0.0,0.0,0.201,F1
2024-05-08 19:00:00+02:00,0.097,,0.097,0.0,0.0,0.0,0.097,F2
2024-05-08 20:00:00+02:00,0.291,,0.291,0.0,0.0,0.0,0.291,F2
2024-05-08 21:00:00+02:00,0.279,,0.279,0.0,0.0,0.0,0.279,F2
2024-05-08 22:00:00+02:00,0.199,,0.199,0.0,0.0,0.0,0.199,F2
2024-05-08 23:00:00+02:00,0.136,,0.136,0.0,0.0,0.0,0.136,F3
2024-05-09 00:00:00+02:00,0.24,,0.24,0.0,0.0,0.0,0.24,F3
2024-05-09 01:00:00+02:00,0.118,,0.118,0.0,0.0,0.0,0.118,F3
2024-05-09 02:00:00+02:00,0.076,,0.076,0.0,0.0,0.0,0.076,F3
2024-05-09 03:00:00+02:00,0.148,,0.148,0.0,0.0,0.0,0.148,F3
2024-05-09 04:00:00+02:00,0.188,,0.188,0.0,0.0,0.0,0.188,F3
2024-05-09 05:00:00+02:00,0.089,,0.089,0.17598,0.089,0.08698,0.0,F3
2024-05-09 06:00:00+02:00,0.196,,0.196,1.0052999999999999,0.196,0.8092999999999999,0.0,F3
2024-05-09 07:00:00+02:00,0.432,,0.432,1.76052,0.432,1.3285200000000001,0.0,F2
2024-05-09 08:00:00+02:00,0.18,,0.18,2.55468,0.18,2.3746799999999997,0.0,F1
2024-05-09 09:00:00+02:00,0.111,,0.111,3.0612,0.111,2.9501999999999997,0.0,F1
2024-05-09 10:00:00+02:00,0.208,,0.208,2.77734,0.208,2.56934,0.0,F1
2024-05-09 11:00:00+02:00,0.218,,0.218,2.9377199999999997,0.218,2.7197199999999997,0.0,F1
2024-05-09 12:00:00+02:00,0.205,,0.205,3.66732,0.205,3.46232,0.0,F1
2024-05-09 13:00:00+02:00,0.292,,0.292,3.32922,0.292,3.03722,0.0,F1
2024-05-09 14:00:00+02:00,0.198,,0.198,2.81076,0.198,2.61276,0.0,F1
2024-05-09 15:00:00+02:00,0.158,,0.158,1.24224,0.158,1.08424,0.0,F1
2024-05-09 16:00:00+02:00,0.194,,0.194,0.7833600000000001,0.194,0.5893600000000001,0.0,F1
2024-05-09 17:00:00+02:00,0.203,,0.203,0.28686,0.203,0.08385999999999999,0.0,F1
2024-05-09 18:00:00+02:00,0.111,,0.111,0.0,0.0,0.0,0.111,F1
2024-05-09 19:00:00+02:00,0.44,,0.44,0.0,0.0,0.0,0.44,F2
2024-05-09 20:00:00+02:00,0.306,,0.306,0.0,0.0,0.0,0.306,F2
2024-05-09 21:00:00+02:00,0.264,,0.264,0.0,0.0,0.0,0.264,F2
2024-05-09 22:00:00+02:00,0.29,,0.29,0.0,0.0,0.0,0.29,F2
2024-05-09 23:00:00+02:00,0.242,,0.242,0.0,0.0,0.0,0.242,F3
2024-05-10 00:00:00+02:00,0.159,,0.159,0.0,0.0,0.0,0.159,F3
2024-05-10 01:00:00+02:00,0.095,,0.095,0.0,0.0,0.0,0.095,F3
2024-05-10 02:00:00+02:00,0.177,,0.177,0.0,0.0,0.0,0.177,F3
2024-05-10 03:00:00+02:00,0.152,,0.152,0.0,0.0,0.0,0.152,F3
2024-05-10 04:00:00+02:00,0.091,,0.091,0.0,0.0,0.0,0.091,F3
2024-05-10 05:00:00+02:00,0.112,,0.112,0.07901999999999999,0.07901999999999999,0.0,0.03298000000000001,F3
2024-05-10 06:00:00+02:00,0.192,,0.192,0.22422,0.192,0.03222,0.0,F3
2024-05-10 07:00:00+02:00,0.188,,0.188,0.31242000000000003,0.188,0.12442000000000003,0.0,F2
2024-05-10 08:00:00+02:00,0.1,,0.1,0.5451,0.1,0.44510000000000005,0.0,F1
2024-05-10 09:00:00+02:00,0.2,,0.2,0.43482,0.2,0.23481999999999997,0.0,F1
2024-05-10 10:00:00+02:00,0.828,,0.828,0.39876,0.39876,0.0,0.42923999999999995,F1
2024-05-10 11:00:00+02:00,0.758,,0.758,0.49086,0.49086,0.0,0.26714,F1
2024-05-10 12:00:00+02:00,0.131,,0.131,0.49110000000000004,0.131,0.36010000000000003,0.0,F1
2024-05-10 13:00:00+02:00,0.198,,0.198,0.58362,0.198,0.38562,0.0,F1
2024-05-10 14:00:00+02:00,0.1,,0.1,0.43139999999999995,0.1,0.3313999999999999,0.0,F1
2024-05-10 15:00:00+02:00,0.107,,0.107,0.44988,0.107,0.34288,0.0,F1
2024-05-10 16:00:00+02:00,0.167,,0.167,0.11484,0.11484,0.0,0.05216000000000001,F1
2024-05-10 17:00:00+02:00,0.103,,0.103,0.01986,0.01986,0.0,0.08313999999999999,F1
2024-05-10 18:00:00+02:00,0.069,,0.069,0.0,0.0,0.0,0.069,F1
2024-05-10 19:00:00+02:00,0.294,,0.294,0.0,0.0,0.0,0.294,F2
2024-05-10 20:00:00+02:00,0.257,,0.257,0.0,0.0,0.0,0.257,F2
2024-05-10 21:00:00+02:00,0.143,,0.143,0.0,0.0,0.0,0.143,F2
2024-05-10 22:00:00+02:00,0.194,,0.194,0.0,0.0,0.0,0.194,F2
2024-05-10 23:00:00+02:00,0.168,,0.168,0.0,0.0,0.0,0.168,F3
2024-05-11 00:00:00+02:00,0.131,,0.131,0.0,0.0,0.0,0.131,F3
2024-05-11 01:00:00+02:00,0.114,,0.114,0.0,0.0,0.0,0.114,F3
2024-05-11 02:00:00+02:00,0.185,,0.185,0.0,0.0,0.0,0.185,F3
2024-05-11 03:00:00+02:00,0.131,,0.131,0.0,0.0,0.0,0.131,F3
2024-05-11 04:00:00+02:00,0.091,,0.091,0.0,0.0,0.0,0.091,F3
2024-05-11 05:00:00+02:00,0.137,,0.137,0.04986,0.04986,0.0,0.08714000000000001,F3
2024-05-11 06:00:00+02:00,0.197,,0.197,0.2691,0.197,0.0721,0.0,F3
2024-05-11 07:00:00+02:00,0.116,,0.116,0.4998,0.116,0.38380000000000003,0.0,F2
2024-05-11 08:00:00+02:00,0.117,,0.117,0.71916,0.117,0.60216,0.0,F2
2024-05-11 09:00:00+02:00,0.167,,0.167,0.7658400000000001,0.167,0.59884,0.0,F2
2024-05-11 10:00:00+02:00,0.084,,0.084,0.7635599999999999,0.084,0.6795599999999999,0.0,F2
2024-05-11 11:00:00+02:00,0.243,,0.243,2.1951,0.243,1.9521000000000002,0.0,F2
2024-05-11 12:00:00+02:00,0.185,,0.185,2.51808,0.185,2.33308,0.0,F2
2024-05-11 13:00:00+02:00,0.067,,0.067,0.72414,0.067,0.6571400000000001,0.0,F2
2024-05-11 14:00:00+02:00,0.124,,0.124,0.79584,0.124,0.67184,0.0,F2
2024-05-11 15:00:00+02:00,0.168,,0.168,0.55044,0.168,0.38244,0.0,F2
2024-05-11 16:00:00+02:00,0.081,,0.081,0.62178,0.081,0.54078,0.0,F2
2024-05-11 17:00:00+02:00,0.069,,0.069,0.06336,0.06336,0.0,0.005640000000000006,F2
2024-05-11 18:00:00+02:00,0.166,,0.166,0.0,0.0,0.0,0.166,F2
2024-05-11 19:00:00+02:00,0.649,,0.649,0.0,0.0,0.0,0.649,F2
2024-05-11 20:00:00+02:00,0.164,,0.164,0.0,0.0,0.0,0.164,F2
2024-05-11 21:00:00+02:00,0.252,,0.252,0.0,0.0,0.0,0.252,F2
2024-05-11 22:00:00+02:00,0.291,,0.291,0.0,0.0,0.0,0.291,F2
2024-05-11 23:00:00+02:00,0.143,,0.143,0.0,0.0,0.0,0.143,F3
2024-05-12 00:00:00+02:00,0.213,,0.213,0.0,0.0,0.0,0.213,F3
2024-05-12 01:00:00+02:00,0.221,,0.221,0.0,0.0,0.0,0.221,F3
2024-05-12 02:00:00+02:00,0.126,,0.126,0.0,0.0,0.0,0.126,F3
2024-05-12 03:00:00+02:00,0.085,,0.085,0.0,0.0,0.0,0.085,F3
2024-05-12 04:00:00+02:00,0.168,,0.168,0.0,0.0,0.0,0.168,F3
2024-05-12 05:00:00+02:00,0.163,,0.163,0.30444,0.163,0.14143999999999998,0.0,F3
2024-05-12 06:00:00+02:00,0.077,,0.077,0.80688,0.077,0.7298800000000001,0.0,F3
2024-05-12 07:00:00+02:00,0.119,,0.119,0.97752,0.119,0.85852,0.0,F3
2024-05-12 08:00:00+02:00,0.186,,0.186,1.11924,0.186,0.9332400000000001,0.0,F3
2024-05-12 09:00:00+02:00,0.591,,0.591,1.62306,0.591,1.03206,0.0,F3
2024-05-12 10:00:00+02:00,0.679,,0.679,3.4911,0.679,2.8121,0.0,F3
2024-05-12 11:00:00+02:00,0.478,,0.478,4.11912,0.478,3.64112,0.0,F3
2024-05-12 12:00:00+02:00,0.306,,0.306,1.34784,0.306,1.0418399999999999,0.0,F3
2024-05-12 13:00:00+02:00,0.353,,0.353,0.3321,0.3321,0.0,0.020899999999999974,F3
2024-05-12 14:00:00+02:00,0.283,,0.283,0.22740000000000002,0.22740000000000002,0.0,0.055599999999999955,F3
2024-05-12 15:00:00+02:00,0.334,,0.334,0.26754,0.26754,0.0,0.06646000000000002,F3
2024-05-12 16:00:00+02:00,0.192,,0.192,0.53832,0.192,0.34632,0.0,F3
2024-05-12 17:00:00+02:00,0.196,,0.196,0.2469,0.196,0.0509,0.0,F3
2024-05-12 18:00:00+02:00,0.111,,0.111,0.006719999999999999,0.006719999999999999,0.0,0.10428,F3
2024-05-12 19:00:00+02:00,0.322,,0.322,0.0,0.0,0.0,0.322,F3
2024-05-12 20:00:00+02:00,0.363,,0.363,0.0,0.0,0.0,0.363,F3
2024-05-12 21:00:00+02:00,0.273,,0.273,0.0,0.0,0.0,0.273,F3
2024-05-12 22:00:00+02:00,0.32,,0.32,0.0,0.0,0.0,0.32,F3
2024-05-12 23:00:00+02:00,0.241,,0.241,0.0,0.0,0.0,0.241,F3
2024-05-13 00:00:00+02:00,0.155,,0.155,0.0,0.0,0.0,0.155,F3
2024-05-13 01:00:00+02:00,0.186,,0.186,0.0,0.0,0.0,0.186,F3
2024-05-13 02:00:00+02:00,0.213,,0.213,0.0,0.0,0.0,0.213,F3
2024-05-13 03:00:00+02:00,0.128,,0.128,0.0,0.0,0.0,0.128,F3
2024-05-13 04:00:00+02:00,0.19,,0.19,0.0,0.0,0.0,0.19,F3
2024-05-13 05:00:00+02:00,0.213,,0.213,0.19434,0.19434,0.0,0.018659999999999982,F3
2024-05-13 06:00:00+02:00,0.165,,0.165,0.57282,0.165,0.40781999999999996,0.0,F3
2024-05-13 07:00:00+02:00,0.241,,0.241,0.39042,0.241,0.14942,0.0,F2
2024-05-13 08:00:00+02:00,0.197,,0.197,1.53546,0.197,1.33846,0.0,F1
2024-05-13 09:00:00+02:00,0.111,,0.111,3.2081399999999998,0.111,3.0971399999999996,0.0,F1
2024-05-13 10:00:00+02:00,0.17,,0.17,2.5025999999999997,0.17,2.3326,0.0,F1
2024-05-13 11:00:00+02:00,0.218,,0.218,3.5082,0.218,3.2902,0.0,F1
2024-05-13 12:00:00+02:00,0.131,,0.131,0.62124,0.131,0.49024,0.0,F1
2024-05-13 13:00:00+02:00,0.468,,0.468,2.3608800000000003,0.468,1.8928800000000003,0.0,F1
2024-05-13 14:00:00+02:00,0.466,,0.466,2.81976,0.466,2.35376,0.0,F1
2024-05-13 15:00:00+02:00,0.647,,0.647,1.44444,0.647,0.7974399999999999,0.0,F1
2024-05-13 16:00:00+02:00,0.235,,0.235,0.39330000000000004,0.235,0.15830000000000005,0.0,F1
2024-05-13 17:00:00+02:00,0.171,,0.171,0.25968,0.171,0.08868000000000001,0.0,F1
2024-05-13 18:00:00+02:00,0.158,,0.158,0.00444,0.00444,0.0,0.15356,F1
2024-05-13 19:00:00+02:00,0.311,,0.311,0.0,0.0,0.0,0.311,F2
2024-05-13 20:00:00+02:00,0.318,,0.318,0.0,0.0,0.0,0.318,F2
2024-05-13 21:00:00+02:00,0.283,,0.283,0.0,0.0,0.0,0.283,F2
2024-05-13 22:00:00+02:00,0.366,,0.366,0.0,0.0,0.0,0.366,F2
2024-05-13 23:00:00+02:00,0.236,,0.236,0.0,0.0,0.0,0.236,F3
2024-05-14 00:00:00+02:00,0.175,,0.175,0.0,0.0,0.0,0.175,F3
2024-05-14 01:00:00+02:00,0.224,,0.224,0.0,0.0,0.0,0.224,F3
2024-05-14 02:00:00+02:00,0.19,,0.19,0.0,0.0,0.0,0.19,F3
2024-05-14 03:00:00+02:00,0.132,,0.132,0.0,0.0,0.0,0.132,F3
2024-05-14 04:00:00+02:00,0.208,,0.208,0.0,0.0,0.0,0.208,F3
2024-05-14 05:00:00+02:00,0.199,,0.199,0.29916000000000004,0.199,0.10016000000000003,0.0,F3
2024-05-14 06:00:00+02:00,0.209,,0.209,0.8572799999999999,0.209,0.64828,0.0,F3
2024-05-14 07:00:00+02:00,0.202,,0.202,0.8365199999999999,0.202,0.63452,0.0,F2
2024-05-14 08:00:00+02:00,0.215,,0.215,0.7979400000000001,0.215,0.5829400000000001,0.0,F1
2024-05-14 09:00:00+02:00,0.138,,0.138,0.89898,0.138,0.76098,0.0,F1
2024-05-14 10:00:00+02:00,0.19,,0.19,0.47052,0.19,0.28052,0.0,F1
2024-05-14 11:00:00+02:00,0.241,,0.241,1.40052,0.241,1.15952,0.0,F1
2024-05-14 12:00:00+02:00,0.146,,0.146,0.9325800000000001,0.146,0.7865800000000001,0.0,F1
2024-05-14 13:00:00+02:00,0.233,,0.233,1.3674000000000002,0.233,1.1344,0.0,F1
2024-05-14 14:00:00+02:00,0.177,,0.177,1.3861199999999998,0.177,1.2091199999999998,0.0,F1
2024-05-14 15:00:00+02:00,0.137,,0.137,0.29736,0.137,0.16036,0.0,F1
2024-05-14 16:00:00+02:00,0.237,,0.237,0.54138,0.237,0.30438,0.0,F1
2024-05-14 17:00:00+02:00,0.159,,0.159,0.252,0.159,0.093,0.0,F1
2024-05-14 18:00:00+02:00,0.137,,0.137,0.0,0.0,0.0,0.137,F1
2024-05-14 19:00:00+02:00,0.271,,0.271,0.0,0.0,0.0,0.271,F2
2024-05-14 20:00:00+02:00,0.296,,0.296,0.0,0.0,0.0,0.296,F2
2024-05-14 21:00:00+02:00,0.235,,0.235,0.0,0.0,0.0,0.235,F2
2024-05-14 22:00:00+02:00,0.294,,0.294,0.0,0.0,0.0,0.294,F2
2024-05-14 23:00:00+02:00,0.152,,0.152,0.0,0.0,0.0,0.152,F3
2024-05-15 00:00:00+02:00,0.223,,0.223,0.0,0.0,0.0,0.223,F3
2024-05-15 01:00:00+02:00,0.207,,0.207,0.0,0.0,0.0,0.207,F3
2024-05-15 02:00:00+02:00,0.125,,0.125,0.0,0.0,0.0,0.125,F3
2024-05-15 03:00:00+02:00,0.229,,0.229,0.0,0.0,0.0,0.229,F3
2024-05-15 04:00:00+02:00,0.163,,0.163,0.0048,0.0048,0.0,0.1582,F3
2024-05-15 05:00:00+02:00,0.156,,0.156,0.19812000000000002,0.156,0.04212000000000002,0.0,F3
2024-05-15 06:00:00+02:00,0.326,,0.326,1.1462999999999999,0.326,0.8202999999999998,0.0,F3
2024-05-15 07:00:00+02:00,0.363,,0.363,2.22696,0.363,1.86396,0.0,F2
2024-05-15 08:00:00+02:00,0.17,,0.17,3.1946399999999997,0.17,3.0246399999999998,0.0,F1
2024-05-15 09:00:00+02:00,0.24,,0.24,3.2781,0.24,3.0381,0.0,F1
2024-05-15 10:00:00+02:00,0.12,,0.12,3.8630999999999998,0.12,3.7430999999999996,0.0,F1
2024-05-15 11:00:00+02:00,0.197,,0.197,4.14654,0.197,3.94954,0.0,F1
2024-05-15 12:00:00+02:00,0.197,,0.197,4.10124,0.197,3.9042399999999997,0.0,F1
2024-05-15 13:00:00+02:00,0.428,,0.428,3.69828,0.428,3.27028,0.0,F1
2024-05-15 14:00:00+02:00,0.716,,0.716,3.2574,0.716,2.5414000000000003,0.0,F1
2024-05-15 15:00:00+02:00,0.831,,0.831,2.3178,0.831,1.4868000000000001,0.0,F1
2024-05-15 16:00:00+02:00,0.144,,0.144,1.16028,0.144,1.01628,0.0,F1
2024-05-15 17:00:00+02:00,0.218,,0.218,0.2025,0.2025,0.0,0.015499999999999986,F1
2024-05-15 18:00:00+02:00,0.183,,0.183,0.0,0.0,0.0,0.183,F1
2024-05-15 19:00:00+02:00,0.28,,0.28,0.0,0.0,0.0,0.28,F2
2024-05-15 20:00:00+02:00,0.397,,0.397,0.0,0.0,0.0,0.397,F2
2024-05-15 21:00:00+02:00,0.212,,0.212,0.0,0.0,0.0,0.212,F2
2024-05-15 22:00:00+02:00,0.231,,0.231,0.0,0.0,0.0,0.231,F2
2024-05-15 23:00:00+02:00,0.202,,0.202,0.0,0.0,0.0,0.202,F3
2024-05-16 00:00:00+02:00,0.138,,0.138,0.0,0.0,0.0,0.138,F3
2024-05-16 01:00:00+02:00,0.18,,0.18,0.0,0.0,0.0,0.18,F3
2024-05-16 02:00:00+02:00,0.218,,0.218,0.0,0.0,0.0,0.218,F3
2024-05-16 03:00:00+02:00,0.125,,0.125,0.0,0.0,0.0,0.125,F3
2024-05-16 04:00:00+02:00,0.176,,0.176,0.0,0.0,0.0,0.176,F3
2024-05-16 05:00:00+02:00,0.224,,0.224,0.039,0.039,0.0,0.185,F3
2024-05-16 06:00:00+02:00,0.183,,0.183,0.14742,0.14742,0.0,0.03558,F3
2024-05-16 07:00:00+02:00,0.227,,0.227,0.24708000000000002,0.227,0.020080000000000015,0.0,F2
2024-05-16 08:00:00+02:00,0.236,,0.236,1.10514,0.236,0.86914,0.0,F1
2024-05-16 09:00:00+02:00,0.113,,0.113,0.96708,0.113,0.8540800000000001,0.0,F1
2024-05-16 10:00:00+02:00,0.18,,0.18,0.70182,0.18,0.52182,0.0,F1
2024-05-16 11:00:00+02:00,0.199,,0.199,1.6551600000000002,0.199,1.4561600000000001,0.0,F1
2024-05-16 12:00:00+02:00,0.12,,0.12,0.96678,0.12,0.84678,0.0,F1
2024-05-16 13:00:00+02:00,0.243,,0.243,1.33632,0.243,1.0933199999999998,0.0,F1
2024-05-16 14:00:00+02:00,0.13,,0.13,0.37224,0.13,0.24224,0.0,F1
2024-05-16 15:00:00+02:00,0.199,,0.199,0.3537,0.199,0.1547,0.0,F1
2024-05-16 16:00:00+02:00,0.222,,0.222,0.3183,0.222,0.09630000000000002,0.0,F1
2024-05-16 17:00:00+02:00,0.122,,0.122,0.0783,0.0783,0.0,0.0437,F1
2024-05-16 18:00:00+02:00,0.233,,0.233,0.0,0.0,0.0,0.233,F1
2024-05-16 19:00:00+02:00,0.656,,0.656,0.0,0.0,0.0,0.656,F2
2024-05-16 20:00:00+02:00,0.189,,0.189,0.0,0.0,0.0,0.189,F2
2024-05-16 21:00:00+02:00,0.239,,0.239,0.0,0.0,0.0,0.239,F2
2024-05-16 22:00:00+02:00,0.234,,0.234,0.0,0.0,0.0,0.234,F2
2024-05-16 23:00:00+02:00,0.117,,0.117,0.0,0.0,0.0,0.117,F3
2024-05-17 00:00:00+02:00,0.236,,0.236,0.0,0.0,0.0,0.236,F3
2024-05-17 01:00:00+02:00,0.213,,0.213,0.0,0.0,0.0,0.213,F3
2024-05-17 02:00:00+02:00,0.084,,0.084,0.0,0.0,0.0,0.084,F3
2024-05-17 03:00:00+02:00,0.106,,0.106,0.0,0.0,0.0,0.106,F3
2024-05-17 04:00:00+02:00,0.19,,0.19,0.0,0.0,0.0,0.19,F3
2024-05-17 05:00:00+02:00,0.098,,0.098,0.022920000000000003,0.022920000000000003,0.0,0.07508000000000001,F3
2024-05-17 06:00:00+02:00,0.2,,0.2,0.0792,0.0792,0.0,0.1208,F3
2024-05-17 07:00:00+02:00,0.193,,0.193,0.38160000000000005,0.193,0.18860000000000005,0.0,F2
2024-05-17 08:00:00+02:00,0.105,,0.105,1.11744,0.105,1.01244,0.0,F1
2024-05-17 09:00:00+02:00,0.129,,0.129,0.65628,0.129,0.52728,0.0,F1
2024-05-17 10:00:00+02:00,0.194,,0.194,0.72696,0.194,0.5329600000000001,0.0,F1
2024-05-17 11:00:00+02:00,0.188,,0.188,0.8462999999999999,0.188,0.6582999999999999,0.0,F1
2024-05-17 12:00:00+02:00,0.108,,0.108,0.55938,0.108,0.45138,0.0,F1
2024-05-17 13:00:00+02:00,0.21,,0.21,1.27332,0.21,1.06332,0.0,F1
2024-05-17 14:00:00+02:00,0.878,,0.878,0.54432,0.54432,0.0,0.33368,F1
2024-05-17 15:00:00+02:00,0.898,,0.898,1.26576,0.898,0.36776,0.0,F1
2024-05-17 16:00:00+02:00,0.236,,0.236,0.7657200000000001,0.236,0.5297200000000001,0.0,F1
2024-05-17 17:00:00+02:00,0.219,,0.219,0.25722,0.219,0.038220000000000004,0.0,F1
2024-05-17 18:00:00+02:00,0.194,,0.194,0.0066,0.0066,0.0,0.1874,F1
2024-05-17 19:00:00+02:00,0.291,,0.291,0.0,0.0,0.0,0.291,F2
2024-05-17 20:00:00+02:00,0.326,,0.326,0.0,0.0,0.0,0.326,F2
2024-05-17 21:00:00+02:00,0.257,,0.257,0.0,0.0,0.0,0.257,F2
2024-05-17 22:00:00+02:00,0.246,,0.246,0.0,0.0,0.0,0.246,F2
2024-05-17 23:00:00+02:00,0.201,,0.201,0.0,0.0,0.0,0.201,F3
2024-05-18 00:00:00+02:00,0.149,,0.149,0.0,0.0,0.0,0.149,F3
2024-05-18 01:00:00+02:00,0.155,,0.155,0.0,0.0,0.0,0.155,F3
2024-05-18 02:00:00+02:00,0.225,,0.225,0.0,0.0,0.0,0.225,F3
2024-05-18 03:00:00+02:00,0.15,,0.15,0.0,0.0,0.0,0.15,F3
2024-05-18 04:00:00+02:00,0.139,,0.139,0.0147,0.0147,0.0,0.12430000000000001,F3
2024-05-18 05:00:00+02:00,0.223,,0.223,0.20526,0.20526,0.0,0.017740000000000006,F3
2024-05-18 06:00:00+02:00,0.221,,0.221,0.72684,0.221,0.5058400000000001,0.0,F3
2024-05-18 07:00:00+02:00,0.167,,0.167,1.5228,0.167,1.3558,0.0,F2
2024-05-18 08:00:00+02:00,0.533,,0.533,3.26142,0.533,2.7284200000000003,0.0,F2
2024-05-18 09:00:00+02:00,0.255,,0.255,2.5056,0.255,2.2506,0.0,F2
2024-05-18 10:00:00+02:00,0.277,,0.277,2.52834,0.277,2.25134,0.0,F2
2024-05-18 11:00:00+02:00,0.268,,0.268,3.67578,0.268,3.40778,0.0,F2
2024-05-18 12:00:00+02:00,0.188,,0.188,3.50004,0.188,3.3120399999999997,0.0,F2
2024-05-18 13:00:00+02:00,0.556,,0.556,3.67098,0.556,3.11498,0.0,F2
2024-05-18 14:00:00+02:00,0.545,,0.545,2.83338,0.545,2.28838,0.0,F2
2024-05-18 15:00:00+02:00,0.869,,0.869,1.6992,0.869,0.8302,0.0,F2
2024-05-18 16:00:00+02:00,0.204,,0.204,1.05918,0.204,0.85518,0.0,F2
2024-05-18 17:00:00+02:00,0.234,,0.234,0.34344,0.234,0.10944000000000001,0.0,F2
2024-05-18 18:00:00+02:00,0.146,,0.146,0.01392,0.01392,0.0,0.13208,F2
2024-05-18 19:00:00+02:00,0.486,,0.486,0.0,0.0,0.0,0.486,F2
2024-05-18 20:00:00+02:00,0.284,,0.284,0.0,0.0,0.0,0.284,F2
2024-05-18 21:00:00+02:00,0.265,,0.265,0.0,0.0,0.0,0.265,F2
2024-05-18 22:00:00+02:00,0.349,,0.349,0.0,0.0,0.0,0.349,F2
2024-05-18 23:00:00+02:00,0.196,,0.196,0.0,0.0,0.0,0.196,F3
2024-05-19 00:00:00+02:00,0.188,,0.188,0.0,0.0,0.0,0.188,F3
2024-05-19 01:00:00+02:00,0.213,,0.213,0.0,0.0,0.0,0.213,F3
2024-05-19 02:00:00+02:00,0.119,,0.119,0.0,0.0,0.0,0.119,F3
2024-05-19 03:00:00+02:00,0.189,,0.189,0.0,0.0,0.0,0.189,F3
2024-05-19 04:00:00+02:00,0.197,,0.197,0.00246,0.00246,0.0,0.19454000000000002,F3
2024-05-19 05:00:00+02:00,0.115,,0.115,0.10248,0.10248,0.0,0.012520000000000003,F3
2024-05-19 06:00:00+02:00,0.594,,0.594,0.12642,0.12642,0.0,0.46758,F3
2024-05-19 07:00:00+02:00,0.793,,0.793,0.36372000000000004,0.36372000000000004,0.0,0.42928,F3
2024-05-19 08:00:00+02:00,0.119,,0.119,0.8342999999999999,0.119,0.7152999999999999,0.0,F3
2024-05-19 09:00:00+02:00,0.264,,0.264,0.66504,0.264,0.40103999999999995,0.0,F3
2024-05-19 10:00:00+02:00,0.212,,0.212,0.56328,0.212,0.35128000000000004,0.0,F3
2024-05-19 11:00:00+02:00,0.127,,0.127,0.5813400000000001,0.127,0.4543400000000001,0.0,F3
2024-05-19 12:00:00+02:00,0.756,,0.756,0.57636,0.57636,0.0,0.17964000000000002,F3
2024-05-19 13:00:00+02:00,0.323,,0.323,0.92028,0.323,0.59728,0.0,F3
2024-05-19 14:00:00+02:00,0.085,,0.085,0.40824,0.085,0.32323999999999997,0.0,F3
2024-05-19 15:00:00+02:00,0.188,,0.188,0.6504,0.188,0.4624,0.0,F3
2024-05-19 16:00:00+02:00,0.225,,0.225,0.50286,0.225,0.27786,0.0,F3
2024-05-19 17:00:00+02:00,0.188,,0.188,0.08226,0.08226,0.0,0.10574,F3
2024-05-19 18:00:00+02:00,0.265,,0.265,0.0,0.0,0.0,0.265,F3
2024-05-19 19:00:00+02:00,0.201,,0.201,0.0,0.0,0.0,0.201,F3
2024-05-19 20:00:00+02:00,0.267,,0.267,0.0,0.0,0.0,0.267,F3
2024-05-19 21:00:00+02:00,0.317,,0.317,0.0,0.0,0.0,0.317,F3
2024-05-19 22:00:00+02:00,0.213,,0.213,0.0,0.0,0.0,0.213,F3
2024-05-19 23:00:00+02:00,0.115,,0.115,0.0,0.0,0.0,0.115,F3
2024-05-20 00:00:00+02:00,0.211,,0.211,0.0,0.0,0.0,0.211,F3
2024-05-20 01:00:00+02:00,0.126,,0.126,0.0,0.0,0.0,0.126,F3
2024-05-20 02:00:00+02:00,0.088,,0.088,0.0,0.0,0.0,0.088,F3
2024-05-20 03:00:00+02:00,0.196,,0.196,0.0,0.0,0.0,0.196,F3
2024-05-20 04:00:00+02:00,0.126,,0.126,0.00054,0.00054,0.0,0.12546,F3
2024-05-20 05:00:00+02:00,0.081,,0.081,0.07512,0.07512,0.0,0.005879999999999996,F3
2024-05-20 06:00:00+02:00,0.228,,0.228,0.12990000000000002,0.12990000000000002,0.0,0.09809999999999999,F3
2024-05-20 07:00:00+02:00,0.147,,0.147,0.31368,0.147,0.16668000000000002,0.0,F2
2024-05-20 08:00:00+02:00,0.1,,0.1,0.36210000000000003,0.1,0.2621,0.0,F1
2024-05-20 09:00:00+02:00,0.183,,0.183,0.5892000000000001,0.183,0.40620000000000006,0.0,F1
2024-05-20 10:00:00+02:00,0.087,,0.087,0.813,0.087,0.726,0.0,F1
2024-05-20 11:00:00+02:00,0.109,,0.109,0.4425,0.109,0.3335,0.0,F1
2024-05-20 12:00:00+02:00,0.181,,0.181,0.7326,0.181,0.5516000000000001,0.0,F1
2024-05-20 13:00:00+02:00,0.113,,0.113,0.99084,0.113,0.8778400000000001,0.0,F1
2024-05-20 14:00:00+02:00,0.196,,0.196,0.55848,0.196,0.36247999999999997,0.0,F1
